gameId,gameDate,home_win,home_teamId,home_teamCity,home_teamName,away_teamId,away_teamCity,away_teamName,home_last_5_teamScore,home_last_5_fieldGoalsPercentage,home_last_5_threePointersPercentage,home_last_5_freeThrowsPercentage,home_last_5_reboundsTotal,home_last_5_assists,home_last_5_turnovers,home_last_5_steals,home_last_5_blocks,home_last_5_plusMinusPoints,home_last_5_win,away_last_5_teamScore,away_last_5_fieldGoalsPercentage,away_last_5_threePointersPercentage,away_last_5_freeThrowsPercentage,away_last_5_reboundsTotal,away_last_5_assists,away_last_5_turnovers,away_last_5_steals,away_last_5_blocks,away_last_5_plusMinusPoints,away_last_5_win,h2h_winrate_last_3_home,h2h_winrate_last_3_away,home_days_rest,away_days_rest
22000561,2021-02-14 19:00:00,1,1610612765,Detroit,Pistons,1610612740,New Orleans,Pelicans,109.2,0.458,0.3194,0.7424,40.8,25.0,14.8,7.8,5.4,-4.4,0.4,121.6,0.5212,0.4364,0.7508,44.0,27.8,12.8,6.2,5.0,2.6,0.6,,0.3333333333333333,1.0,0.0
22000413,2021-02-14 19:00:00,0,1610612761,Toronto,Raptors,1610612750,Minnesota,Timberwolves,123.0,0.49879999999999997,0.4408,0.8408,38.8,25.6,11.6,8.4,5.2,3.6,0.6,114.4,0.458,0.3836,0.7016,41.4,27.6,12.6,9.8,4.8,-3.4,0.2,,0.0,0.0,2.0
22000414,2021-02-14 19:00:00,0,1610612766,Charlotte,Hornets,1610612759,San Antonio,Spurs,118.6,0.48260000000000003,0.40759999999999996,0.8698,48.0,23.6,14.4,7.0,4.2,4.0,0.6,108.6,0.43599999999999994,0.33280000000000004,0.8248000000000001,45.2,24.2,11.2,6.2,6.0,0.2,0.8,,0.6666666666666666,0.0,1.0
22000411,2021-02-14 19:30:00,0,1610612742,Dallas,Mavericks,1610612757,Portland,Trail Blazers,127.6,0.496,0.4312,0.8396000000000001,42.2,27.6,11.0,3.6,2.8,-2.0,0.8,114.6,0.44239999999999996,0.398,0.8104000000000001,48.0,16.2,10.8,5.8,4.8,7.4,0.8,,0.3333333333333333,2.0,1.0
22000415,2021-02-14 20:00:00,1,1610612760,Oklahoma City,Thunder,1610612749,Milwaukee,Bucks,108.6,0.4462,0.3202,0.7729999999999999,47.6,26.8,14.6,8.6,3.8,-2.2,0.2,122.2,0.5062,0.397,0.7274,43.8,23.8,10.6,7.4,4.4,8.2,0.6,,0.6666666666666666,1.0,0.0
22000417,2021-02-14 21:00:00,1,1610612756,Phoenix,Suns,1610612753,Orlando,Magic,114.6,0.5282,0.39859999999999995,0.8187999999999999,44.0,26.0,13.6,6.6,3.8,8.4,1.0,108.0,0.445,0.3678,0.776,48.0,22.0,13.0,6.4,4.6,-5.2,0.4,,0.0,1.0,0.0
22000419,2021-02-14 22:00:00,1,1610612746,Los Angeles,Clippers,1610612739,Cleveland,Cavaliers,118.0,0.5142,0.45339999999999997,0.8214,46.2,22.0,13.4,7.4,5.2,8.2,0.6,104.4,0.4462,0.29100000000000004,0.7194,41.0,22.4,12.8,5.8,5.0,-21.2,0.0,,0.0,2.0,0.0
22000418,2021-02-14 22:00:00,0,1610612758,Sacramento,Kings,1610612763,Memphis,Grizzlies,114.2,0.47640000000000005,0.3586,0.7165999999999999,44.4,27.0,11.8,6.2,4.4,-1.2,0.6,112.0,0.45640000000000003,0.3784,0.7916,41.8,29.4,14.4,8.2,3.8,-6.0,0.2,,0.0,0.0,2.0
22000416,2021-02-14 22:00:00,1,1610612743,Denver,Nuggets,1610612747,Los Angeles,Lakers,109.8,0.4702,0.3536,0.8009999999999999,41.4,25.2,12.2,7.0,6.0,0.2,0.4,119.4,0.5138,0.306,0.7564,46.0,27.4,18.0,8.8,6.8,9.0,1.0,,0.3333333333333333,0.0,2.0
22000420,2021-02-15 19:00:00,0,1610612754,Indiana,Pacers,1610612741,Chicago,Bulls,107.6,0.44960000000000006,0.3972,0.7595999999999999,41.8,28.0,9.4,8.0,5.6,1.8,0.4,114.6,0.49660000000000004,0.4013999999999999,0.817,42.6,27.4,13.2,5.8,5.4,2.4,0.4,,0.0,0.0,0.0
22000421,2021-02-15 19:00:00,1,1610612764,Washington,Wizards,1610612745,Houston,Rockets,102.4,0.4058,0.24939999999999998,0.7702,48.2,23.0,14.6,7.0,4.0,-0.3333333333333333,0.4,98.8,0.40359999999999996,0.2762,0.7124,42.0,21.2,12.4,6.2,4.0,-16.5,0.0,,0.3333333333333333,1.0,0.0
22000422,2021-02-15 19:30:00,1,1610612752,New York,Knicks,1610612737,Atlanta,Hawks,107.8,0.46880000000000005,0.37,0.7365999999999999,50.0,21.6,12.2,7.2,4.0,8.6,0.6,113.4,0.45219999999999994,0.36219999999999997,0.8375999999999999,42.6,26.8,12.4,6.2,4.6,-6.8,0.2,,0.0,1.0,0.0
22000423,2021-02-15 21:00:00,1,1610612762,Utah,Jazz,1610612755,Philadelphia,76ers,120.8,0.4848,0.3668,0.8114000000000001,47.8,26.0,14.8,5.2,6.4,14.2,1.0,114.6,0.49660000000000004,0.3426,0.8253999999999999,45.6,21.8,14.6,7.0,3.6,-1.0,0.4,,0.3333333333333333,2.0,2.0
22000424,2021-02-15 22:00:00,1,1610612744,Golden State,Warriors,1610612739,Cleveland,Cavaliers,114.8,0.4788,0.37700000000000006,0.7674,44.4,27.2,15.4,7.0,5.2,1.0,0.4,105.6,0.44939999999999997,0.2782,0.7133999999999999,41.8,22.8,13.6,5.2,4.0,-21.0,0.0,,0.0,2.0,0.0
22000426,2021-02-15 22:00:00,0,1610612758,Sacramento,Kings,1610612751,Brooklyn,Nets,113.0,0.485,0.3368,0.7051999999999999,42.2,26.8,12.8,6.4,5.0,-5.0,0.4,114.8,0.4779999999999999,0.36760000000000004,0.8603999999999999,39.8,27.0,15.2,6.0,5.0,-1.2,0.4,,0.6666666666666666,1.0,0.0
22000425,2021-02-15 22:00:00,1,1610612746,Los Angeles,Clippers,1610612748,Miami,Heat,119.4,0.49820000000000003,0.4224,0.8406,46.4,23.8,13.0,8.2,5.0,7.2,0.6,104.8,0.438,0.3858,0.8193999999999999,44.4,24.2,15.4,7.4,4.0,4.8,0.8,,0.0,1.0,0.0
22000427,2021-02-16 19:00:00,1,1610612738,Boston,Celtics,1610612743,Denver,Nuggets,102.4,0.409,0.38,0.7223999999999999,43.8,19.2,12.2,6.0,2.8,-5.6,0.2,115.6,0.4838,0.3772,0.7746000000000001,42.4,27.0,10.8,6.4,6.4,7.8,0.6,,0.0,2.0,0.0
22000429,2021-02-16 20:00:00,0,1610612763,Memphis,Grizzlies,1610612740,New Orleans,Pelicans,116.2,0.47780000000000006,0.3956,0.8078,41.8,30.0,14.0,8.2,3.0,-0.8,0.4,121.2,0.5022,0.38380000000000003,0.7688,42.8,27.8,11.0,6.2,4.2,0.2,0.4,,0.6666666666666666,1.0,0.0
22000430,2021-02-16 20:00:00,0,1610612749,Milwaukee,Bucks,1610612761,Toronto,Raptors,119.4,0.496,0.4018,0.7154,42.4,23.0,11.0,8.0,4.0,3.6,0.4,120.8,0.4814,0.4202,0.8371999999999999,38.2,26.0,12.0,7.6,4.6,1.6,0.4,,0.0,2.0,0.0
22000431,2021-02-16 20:00:00,0,1610612750,Minnesota,Timberwolves,1610612747,Los Angeles,Lakers,116.4,0.4756,0.3856,0.6712,40.8,27.8,12.8,9.0,5.6,-3.2,0.2,117.6,0.49219999999999997,0.2822,0.7602,47.2,27.0,16.8,7.6,6.2,1.4,0.8,,0.6666666666666666,0.0,1.0
22000432,2021-02-16 20:00:00,0,1610612760,Oklahoma City,Thunder,1610612757,Portland,Trail Blazers,110.8,0.4492,0.32719999999999994,0.7444,48.6,27.6,14.2,8.2,2.6,-0.6,0.4,114.6,0.45640000000000003,0.4042,0.7906000000000001,44.6,15.8,11.4,5.6,4.2,4.8,0.8,,0.0,0.0,2.0
22000433,2021-02-16 22:30:00,0,1610612756,Phoenix,Suns,1610612751,Brooklyn,Nets,114.6,0.5186,0.38839999999999997,0.8438000000000001,45.8,25.6,10.8,6.4,3.6,8.8,1.0,118.6,0.49499999999999994,0.4013999999999999,0.8252,38.8,27.4,14.6,6.4,4.6,2.2,0.6,,0.3333333333333333,2.0,0.0
22000436,2021-02-17 19:00:00,1,1610612753,Orlando,Magic,1610612752,New York,Knicks,101.4,0.4154,0.3206,0.7882,47.8,19.2,11.8,6.2,5.4,-9.8,0.2,110.4,0.47000000000000003,0.38339999999999996,0.7612,48.2,22.0,11.2,7.2,4.2,8.6,0.6,,0.6666666666666666,2.0,0.0
22000438,2021-02-17 19:30:00,0,1610612738,Boston,Celtics,1610612737,Atlanta,Hawks,106.6,0.43420000000000003,0.3742,0.77,44.2,20.6,15.4,6.2,2.6,-1.2,0.4,117.6,0.4715999999999999,0.3708,0.8294,41.2,26.4,12.4,5.6,5.6,-4.8,0.2,,0.0,1.0,2.0
22000439,2021-02-17 19:30:00,1,1610612755,Philadelphia,76ers,1610612745,Houston,Rockets,118.2,0.5004000000000001,0.3604,0.8337999999999999,46.6,21.8,13.4,7.0,3.8,0.0,0.4,101.4,0.41180000000000005,0.2562,0.7154,41.0,21.6,13.2,7.0,3.8,-18.25,0.0,,0.3333333333333333,1.0,0.0
22000437,2021-02-17 20:00:00,1,1610612764,Washington,Wizards,1610612743,Denver,Nuggets,109.2,0.4346,0.28440000000000004,0.7758,48.0,23.6,14.8,8.6,3.4,2.75,0.6,112.6,0.4814,0.356,0.8039999999999999,40.6,26.0,12.2,8.2,5.2,6.2,0.6,,0.3333333333333333,2.0,1.0
22000440,2021-02-17 20:00:00,0,1610612750,Minnesota,Timberwolves,1610612754,Indiana,Pacers,113.6,0.4584,0.41319999999999996,0.716,40.4,27.6,13.0,8.8,5.8,-4.4,0.2,107.4,0.4462,0.3566,0.7832,43.8,25.4,11.2,8.0,7.2,0.4,0.4,,0.3333333333333333,1.0,0.0
22000564,2021-02-17 20:00:00,1,1610612741,Chicago,Bulls,1610612765,Detroit,Pistons,114.8,0.487,0.4202,0.8098000000000001,46.6,27.0,15.4,5.2,4.8,4.8,0.6,115.4,0.4904,0.3778,0.781,39.2,27.8,15.0,6.8,5.8,1.2,0.6,,0.0,2.0,0.0
22000562,2021-02-17 21:00:00,1,1610612763,Memphis,Grizzlies,1610612760,Oklahoma City,Thunder,117.0,0.48439999999999994,0.4128,0.8172,39.2,29.2,15.8,9.2,2.0,-5.2,0.4,107.6,0.434,0.31499999999999995,0.7325999999999999,49.2,27.2,13.2,7.8,3.0,-3.2,0.2,,0.0,0.0,0.0
22000441,2021-02-17 21:00:00,0,1610612740,New Orleans,Pelicans,1610612757,Portland,Trail Blazers,126.4,0.5218,0.3928,0.7979999999999999,43.8,29.0,12.8,8.4,3.2,4.6,0.4,117.8,0.4608,0.417,0.8200000000000001,47.2,18.0,11.2,5.4,4.4,9.2,1.0,,0.0,0.0,1.0
22000443,2021-02-17 22:00:00,1,1610612744,Golden State,Warriors,1610612748,Miami,Heat,114.2,0.47639999999999993,0.38,0.7837999999999999,44.2,28.6,15.0,6.6,6.4,7.6,0.6,104.0,0.43899999999999995,0.34140000000000004,0.8089999999999999,42.6,24.2,13.6,7.0,3.8,-2.0,0.6,,0.6666666666666666,2.0,0.0
22000444,2021-02-17 22:00:00,0,1610612746,Los Angeles,Clippers,1610612762,Utah,Jazz,121.4,0.5050000000000001,0.4286,0.8385999999999999,44.8,24.8,12.2,8.2,4.2,9.4,0.8,120.0,0.4789999999999999,0.34280000000000005,0.8013999999999999,46.2,23.2,13.8,6.0,5.4,13.0,1.0,,0.3333333333333333,2.0,2.0
22000445,2021-02-18 19:30:00,0,1610612749,Milwaukee,Bucks,1610612761,Toronto,Raptors,117.2,0.483,0.3832,0.7456,42.0,23.0,12.6,8.0,4.6,-3.6,0.2,121.4,0.49779999999999996,0.43079999999999996,0.827,39.4,26.2,13.6,7.4,4.8,6.0,0.6,,0.3333333333333333,1.0,0.0
22000446,2021-02-18 22:00:00,0,1610612747,Los Angeles,Lakers,1610612751,Brooklyn,Nets,113.0,0.48919999999999997,0.27199999999999996,0.7507999999999999,46.6,24.6,15.6,6.8,6.8,1.8,0.8,122.6,0.5209999999999999,0.4282,0.8353999999999999,39.4,28.8,13.2,6.0,4.8,6.2,0.8,,0.3333333333333333,0.0,1.0
22000447,2021-02-18 22:00:00,0,1610612758,Sacramento,Kings,1610612748,Miami,Heat,114.2,0.4944,0.3296,0.7328,41.4,25.6,14.4,6.6,4.8,-8.2,0.2,104.6,0.43339999999999995,0.33940000000000003,0.8324,43.6,24.8,15.0,7.4,4.6,-4.8,0.4,,0.6666666666666666,3.0,1.0
22000449,2021-02-19 19:00:00,1,1610612753,Orlando,Magic,1610612744,Golden State,Warriors,104.4,0.429,0.37039999999999995,0.7282,48.4,21.2,12.0,7.2,4.8,-1.0,0.4,118.2,0.47859999999999997,0.379,0.7896000000000001,43.6,29.2,14.2,7.8,5.4,10.2,0.8,,0.6666666666666666,2.0,1.0
22000563,2021-02-19 19:00:00,0,1610612739,Cleveland,Cavaliers,1610612743,Denver,Nuggets,105.4,0.4366,0.2888,0.7306,43.6,22.4,14.2,6.4,4.4,-22.2,0.0,115.8,0.49860000000000004,0.362,0.783,41.4,26.2,13.0,8.6,5.8,8.4,0.6,,0.3333333333333333,0.0,1.0
22000451,2021-02-19 19:30:00,1,1610612738,Boston,Celtics,1610612737,Atlanta,Hawks,107.8,0.43879999999999997,0.3492,0.7826,44.6,21.4,16.8,7.6,2.8,0.0,0.4,115.6,0.47219999999999995,0.3318,0.8214,40.0,24.0,11.6,7.0,4.0,-5.4,0.2,,0.3333333333333333,2.0,0.0
22000450,2021-02-19 19:30:00,1,1610612755,Philadelphia,76ers,1610612741,Chicago,Bulls,117.0,0.4944,0.37879999999999997,0.8452,45.8,21.0,14.8,7.0,4.2,-2.2,0.4,112.2,0.48020000000000007,0.3774,0.7964,46.4,27.2,15.6,5.6,4.2,0.2,0.6,,0.0,2.0,0.0
22000452,2021-02-19 20:00:00,1,1610612763,Memphis,Grizzlies,1610612765,Detroit,Pistons,118.8,0.5006,0.4386,0.7954,39.6,30.0,15.4,10.6,2.0,-0.4,0.6,110.0,0.4848,0.35879999999999995,0.7834,40.2,24.6,13.0,6.0,5.4,1.8,0.6,,0.0,1.0,0.0
22000455,2021-02-19 20:00:00,0,1610612740,New Orleans,Pelicans,1610612756,Phoenix,Suns,125.2,0.5162,0.40919999999999995,0.7852,43.0,27.8,12.8,8.0,2.2,-1.6,0.2,119.4,0.53,0.4196,0.8438000000000001,42.6,26.2,10.0,7.0,3.2,6.2,0.8,,0.3333333333333333,0.0,2.0
22000453,2021-02-19 20:00:00,1,1610612749,Milwaukee,Bucks,1610612760,Oklahoma City,Thunder,111.4,0.4614,0.362,0.712,42.4,22.8,13.4,7.8,3.6,-9.0,0.0,107.8,0.44559999999999994,0.34439999999999993,0.7565999999999999,46.0,27.6,14.2,7.6,2.8,-3.6,0.2,,0.3333333333333333,0.0,1.0
22000454,2021-02-19 21:00:00,0,1610612750,Minnesota,Timberwolves,1610612761,Toronto,Raptors,114.8,0.4502,0.4024,0.7572,41.0,29.6,13.4,9.4,6.4,-4.6,0.2,117.8,0.4862,0.39120000000000005,0.8337999999999999,39.4,25.8,12.2,6.4,5.6,5.8,0.6,,0.0,0.0,0.0
22000457,2021-02-19 22:00:00,1,1610612746,Los Angeles,Clippers,1610612762,Utah,Jazz,118.6,0.5105999999999999,0.4406,0.7939999999999999,43.6,24.6,13.6,7.6,3.6,6.4,0.8,122.2,0.4822,0.3458,0.8379999999999999,44.8,22.6,13.6,8.0,5.2,15.0,1.0,,0.6666666666666666,0.0,2.0
22000459,2021-02-20 20:00:00,1,1610612766,Charlotte,Hornets,1610612744,Golden State,Warriors,116.4,0.485,0.4154,0.8504000000000002,49.8,23.0,16.4,6.4,5.0,5.0,0.6,119.4,0.481,0.3844,0.7727999999999999,42.6,31.4,14.6,7.8,4.6,4.8,0.6,,0.0,0.0,1.0
22000463,2021-02-20 20:30:00,0,1610612747,Los Angeles,Lakers,1610612748,Miami,Heat,108.8,0.493,0.27799999999999997,0.7417999999999999,42.6,23.2,15.8,6.8,5.2,-1.8,0.6,108.6,0.46240000000000003,0.3252,0.8282,45.0,27.8,16.0,8.0,3.8,-3.6,0.4,,0.0,0.0,1.0
22000460,2021-02-20 21:00:00,1,1610612741,Chicago,Bulls,1610612758,Sacramento,Kings,113.0,0.4795999999999999,0.3612,0.8298,44.8,27.4,14.6,5.4,4.8,-0.4,0.6,113.6,0.48900000000000005,0.3338,0.6988,39.8,26.4,15.2,7.0,4.6,-10.4,0.0,,0.6666666666666666,1.0,0.0
22000462,2021-02-20 21:00:00,0,1610612763,Memphis,Grizzlies,1610612756,Phoenix,Suns,114.6,0.49400000000000005,0.3948,0.825,40.2,27.2,14.6,11.0,2.4,-0.8,0.6,122.0,0.5416,0.44079999999999997,0.8298,41.8,28.0,10.4,7.2,2.8,8.6,0.8,,0.0,0.0,0.0
22000464,2021-02-20 22:00:00,0,1610612757,Portland,Trail Blazers,1610612764,Washington,Wizards,121.8,0.4852,0.4266,0.8084,42.6,19.6,11.2,5.4,4.6,7.8,1.0,114.2,0.4532,0.32920000000000005,0.7846,47.6,25.2,15.0,8.4,3.2,2.25,0.6,,0.0,0.0,0.0
22000465,2021-02-21 15:30:00,1,1610612740,New Orleans,Pelicans,1610612738,Boston,Celtics,124.8,0.5174000000000001,0.4058,0.782,43.4,28.0,13.2,8.0,2.6,-2.6,0.2,108.0,0.45940000000000003,0.3266,0.7654,43.6,20.6,16.6,7.6,4.0,-0.4,0.4,,0.0,0.0,0.0
22000468,2021-02-21 19:00:00,1,1610612761,Toronto,Raptors,1610612755,Philadelphia,76ers,107.6,0.44659999999999994,0.3324,0.8234,40.4,23.4,12.8,7.0,5.8,2.4,0.6,115.6,0.49219999999999997,0.35540000000000005,0.8437999999999999,44.6,20.8,14.4,7.2,4.6,-2.4,0.4,,0.3333333333333333,1.0,0.0
22000466,2021-02-21 19:00:00,0,1610612739,Cleveland,Cavaliers,1610612760,Oklahoma City,Thunder,103.4,0.4282,0.2996,0.7183999999999999,42.6,23.8,15.8,7.0,4.2,-24.4,0.0,102.2,0.42460000000000003,0.35919999999999996,0.6900000000000001,46.0,25.2,14.0,6.2,3.0,-6.0,0.2,,0.3333333333333333,2.0,0.0
22000467,2021-02-21 19:00:00,1,1610612753,Orlando,Magic,1610612765,Detroit,Pistons,109.8,0.44279999999999997,0.39139999999999997,0.784,48.0,22.8,12.4,7.2,5.8,1.6,0.6,104.6,0.4566,0.33140000000000003,0.7789999999999999,41.8,24.4,14.6,5.6,5.6,-3.2,0.4,,0.0,2.0,0.0
22000469,2021-02-21 19:00:00,1,1610612752,New York,Knicks,1610612750,Minnesota,Timberwolves,107.6,0.45640000000000003,0.359,0.783,48.6,20.6,11.8,7.0,4.8,6.2,0.6,108.6,0.441,0.3766,0.7448,41.0,28.6,13.8,9.0,6.6,-4.2,0.2,,0.3333333333333333,4.0,1.0
22000470,2021-02-21 19:30:00,1,1610612737,Atlanta,Hawks,1610612743,Denver,Nuggets,114.0,0.46559999999999996,0.3266,0.8412000000000001,39.8,22.8,12.6,8.4,4.4,-7.6,0.2,113.2,0.4936,0.37,0.7932,41.0,24.8,14.0,8.0,4.4,4.2,0.6,,0.3333333333333333,0.0,2.0
22000472,2021-02-21 20:00:00,0,1610612746,Los Angeles,Clippers,1610612751,Brooklyn,Nets,118.0,0.5072,0.40279999999999994,0.8034000000000001,43.0,24.4,12.6,6.8,3.6,5.8,0.8,122.2,0.5197999999999999,0.44719999999999993,0.7854,40.4,27.4,13.0,6.2,4.2,10.6,1.0,,0.3333333333333333,0.0,2.0
22000471,2021-02-21 21:00:00,1,1610612749,Milwaukee,Bucks,1610612758,Sacramento,Kings,106.2,0.44160000000000005,0.3404,0.7014,46.8,22.8,14.0,7.6,4.8,-6.2,0.2,114.2,0.492,0.32239999999999996,0.7466,40.2,26.0,14.4,7.4,3.6,-10.4,0.0,,0.0,0.0,1.0
22000474,2021-02-22 20:00:00,0,1610612745,Houston,Rockets,1610612741,Chicago,Bulls,105.2,0.4218,0.2646,0.7334,41.0,22.8,14.4,7.8,4.2,-13.25,0.0,111.6,0.4806,0.3504,0.8577999999999999,45.4,25.0,14.0,5.6,5.2,-1.4,0.6,,0.6666666666666666,5.0,1.0
22000476,2021-02-22 20:30:00,1,1610612742,Dallas,Mavericks,1610612763,Memphis,Grizzlies,128.0,0.5122000000000001,0.4194000000000001,0.8576,40.8,26.2,11.8,4.2,3.4,3.6,0.8,113.0,0.47380000000000005,0.3424,0.8412000000000001,43.4,24.8,13.6,10.2,2.8,-5.0,0.6,,0.0,8.0,0.0
22000478,2021-02-22 21:00:00,1,1610612762,Utah,Jazz,1610612766,Charlotte,Hornets,120.2,0.4824,0.34140000000000004,0.8315999999999999,44.2,19.6,13.6,8.6,5.0,11.4,0.8,113.0,0.4988,0.43200000000000005,0.8744,46.8,23.4,19.2,6.6,4.2,1.0,0.6,,0.0,0.0,0.0
22000477,2021-02-22 21:00:00,1,1610612756,Phoenix,Suns,1610612757,Portland,Trail Blazers,122.6,0.5428,0.4484,0.8704000000000001,40.6,30.0,10.6,6.8,3.8,14.6,0.8,120.4,0.471,0.4062,0.7698,43.2,20.4,12.2,6.4,5.6,5.6,0.8,,0.3333333333333333,2.0,0.0
22000475,2021-02-22 21:00:00,0,1610612760,Oklahoma City,Thunder,1610612748,Miami,Heat,106.6,0.4534000000000001,0.3893999999999999,0.687,43.4,24.4,14.2,6.4,3.0,-2.4,0.4,107.6,0.4612,0.311,0.7874,45.0,27.8,14.6,8.4,3.8,-4.6,0.4,,0.3333333333333333,1.0,0.0
22000479,2021-02-22 22:00:00,0,1610612747,Los Angeles,Lakers,1610612764,Washington,Wizards,104.8,0.4772,0.2786,0.7516,42.6,23.8,15.4,6.6,5.2,-2.4,0.4,114.8,0.4640000000000001,0.3168,0.7712,49.2,24.6,15.6,8.6,3.2,3.2,0.8,,0.0,0.0,2.0
22000481,2021-02-23 19:00:00,0,1610612753,Orlando,Magic,1610612765,Detroit,Pistons,109.8,0.4508,0.3604,0.8078,48.4,23.8,11.8,7.2,6.2,4.6,0.8,104.8,0.442,0.3506,0.7936,43.0,24.8,14.4,6.6,5.4,-1.8,0.4,,0.0,2.0,2.0
22000480,2021-02-23 19:00:00,1,1610612739,Cleveland,Cavaliers,1610612737,Atlanta,Hawks,104.6,0.4444,0.3022,0.7183999999999999,41.2,23.2,16.0,7.4,3.6,-20.0,0.0,115.8,0.4828,0.3284,0.8532,40.4,24.2,12.4,7.6,4.4,-3.8,0.4,,0.0,0.0,0.0
22000485,2021-02-23 19:30:00,1,1610612742,Dallas,Mavericks,1610612738,Boston,Celtics,121.6,0.5082,0.4032,0.8218,41.2,24.2,12.2,4.4,4.2,5.2,0.8,110.6,0.45120000000000005,0.3214,0.7776000000000001,44.6,22.0,16.8,7.6,5.8,-0.2,0.4,,0.6666666666666666,0.0,0.0
22000484,2021-02-23 19:30:00,0,1610612761,Toronto,Raptors,1610612755,Philadelphia,76ers,108.4,0.4466,0.3506,0.8434000000000001,41.8,23.2,13.0,6.6,5.2,6.6,0.8,113.4,0.47219999999999995,0.3704,0.8268000000000001,44.4,22.0,14.6,7.6,5.0,-3.0,0.4,,0.0,0.0,2.0
22000482,2021-02-23 19:30:00,1,1610612751,Brooklyn,Nets,1610612758,Sacramento,Kings,123.8,0.5311999999999999,0.44699999999999995,0.7450000000000001,39.2,27.6,11.6,7.8,4.0,9.4,1.0,114.8,0.47640000000000005,0.3224,0.7492,40.4,25.2,13.4,7.0,4.0,-10.8,0.0,,0.0,0.0,1.0
22000483,2021-02-23 19:30:00,0,1610612752,New York,Knicks,1610612744,Golden State,Warriors,109.0,0.45600000000000007,0.35419999999999996,0.7962,49.0,19.6,11.6,6.2,4.6,7.4,0.8,117.2,0.4748,0.371,0.7758,41.2,30.2,14.0,8.6,4.0,3.2,0.4,,0.0,0.0,2.0
22000486,2021-02-23 20:00:00,1,1610612749,Milwaukee,Bucks,1610612750,Minnesota,Timberwolves,108.8,0.44800000000000006,0.34619999999999995,0.7218,51.4,23.4,15.6,7.6,4.6,-0.8,0.4,105.6,0.4304,0.39,0.7926,41.6,27.8,15.4,8.2,6.4,-3.8,0.2,,0.0,1.0,0.0
22000488,2021-02-23 22:00:00,1,1610612746,Los Angeles,Clippers,1610612764,Washington,Wizards,114.6,0.483,0.40199999999999997,0.7878000000000001,46.0,25.2,14.2,5.2,3.0,1.2,0.6,122.0,0.4856,0.3358,0.7766,49.8,25.6,16.0,9.4,3.0,7.4,1.0,,0.0,0.0,1.0
22000487,2021-02-23 22:00:00,1,1610612743,Denver,Nuggets,1610612757,Portland,Trail Blazers,116.8,0.504,0.4088,0.8158,39.4,25.0,14.0,8.4,3.8,2.2,0.4,114.6,0.4554,0.3936,0.7354,43.4,20.2,12.8,7.0,6.0,-4.6,0.6,,0.0,0.0,1.0
22000490,2021-02-24 19:30:00,1,1610612737,Atlanta,Hawks,1610612738,Boston,Celtics,115.4,0.477,0.3608,0.8443999999999999,41.0,21.6,12.8,8.6,4.4,-1.6,0.4,113.8,0.47540000000000004,0.3316,0.8019999999999999,43.8,23.0,16.0,7.8,6.6,1.8,0.4,,0.3333333333333333,1.0,0.0
22000489,2021-02-24 19:30:00,0,1610612754,Indiana,Pacers,1610612744,Golden State,Warriors,115.2,0.4676,0.40140000000000003,0.8092,45.0,27.0,12.4,7.2,7.4,3.2,0.6,116.6,0.4668,0.38639999999999997,0.7908,42.0,31.2,13.4,9.2,4.4,8.2,0.6,,0.0,0.0,1.0
22000491,2021-02-24 19:30:00,1,1610612739,Cleveland,Cavaliers,1610612745,Houston,Rockets,105.0,0.4622,0.33980000000000005,0.7356,40.2,24.8,17.0,7.6,5.0,-16.0,0.2,105.0,0.4152,0.2692,0.756,42.8,22.0,13.8,8.2,4.2,-11.0,0.0,,0.3333333333333333,0.0,1.0
22000492,2021-02-24 20:00:00,1,1610612748,Miami,Heat,1610612761,Toronto,Raptors,110.4,0.4686,0.3194,0.8141999999999999,45.4,29.0,13.8,7.6,4.4,1.8,0.6,106.4,0.449,0.34940000000000004,0.8447999999999999,41.8,24.2,12.6,7.8,6.8,6.0,0.8,,0.3333333333333333,0.0,0.0
22000493,2021-02-24 20:00:00,1,1610612741,Chicago,Bulls,1610612750,Minnesota,Timberwolves,114.4,0.49399999999999994,0.3588,0.8112,48.2,25.2,13.8,5.8,5.6,6.4,0.8,104.8,0.4114,0.3784,0.8452,42.2,29.2,14.6,7.8,5.8,-10.0,0.0,,0.3333333333333333,2.0,1.0
22000494,2021-02-24 20:00:00,1,1610612740,New Orleans,Pelicans,1610612765,Detroit,Pistons,122.8,0.5002000000000001,0.3752,0.7694,46.2,26.2,13.8,8.0,3.4,1.0,0.4,104.2,0.4492,0.3304,0.7896,44.0,24.6,14.8,8.0,6.0,-0.6,0.4,,0.3333333333333333,3.0,0.0
22000495,2021-02-24 20:00:00,1,1610612760,Oklahoma City,Thunder,1610612759,San Antonio,Spurs,102.6,0.445,0.37779999999999997,0.7427999999999999,41.2,22.0,14.8,6.0,3.0,-6.2,0.2,110.8,0.4464,0.3378,0.8432000000000001,44.8,24.8,11.6,7.8,5.6,2.0,0.8,,0.3333333333333333,0.0,10.0
22000496,2021-02-24 21:00:00,0,1610612756,Phoenix,Suns,1610612766,Charlotte,Hornets,125.0,0.5222,0.4654,0.8834000000000002,42.8,30.8,9.2,6.4,4.2,19.2,0.8,111.2,0.49319999999999997,0.40059999999999996,0.8518000000000001,43.6,21.4,19.4,8.2,3.4,-5.0,0.4,,0.0,0.0,2.0
